Call Number:Unit ID:Incident Number:Call Type:Call Date:Watch Date:Received DtTm:Entry DtTm:Dispatch DtTm:Response DtTm:On Scene DtTm:Transport DtTm:Hospital DtTm:Call Final Disposition:Available DtTm:Address:City:Zipcode of Incident:Battalion:Station Area:Box:Original Priority:Priority:Final Priority:ALS Unit:Call Type Group:Number of Alarms:Unit Type:Unit sequence in call dispatch:Fire Prevention District:Supervisor District:Neighborhooods - Analysis Boundaries:Location:RowID
001070159:E12:00031834:Other:04/16/2000:04/16/2000:"04/16/2000 01:11:03 PM":"04/16/2000 01:12:07 PM":"04/16/2000 01:12:24 PM":"04/16/2000 01:14:25 PM":"04/16/2000 01:17:18 PM":"":"":Other:"04/16/2000 01:33:39 PM":17TH ST/ROOSEVELT WY:SF:94117:B05:12:5255:3:3:3:false:"":1:ENGINE:1:5:8:Castro/Upper Market:(37.7618804430412, -122.445309434045):001070159-E12
001070169:E18:00031846:Medical Incident:04/16/2000:04/16/2000:"04/16/2000 02:11:38 PM":"04/16/2000 02:13:17 PM":"04/16/2000 02:13:36 PM":"04/16/2000 02:14:29 PM":"04/16/2000 02:16:23 PM":"":"":Other:"04/16/2000 02:19:47 PM":2300 Block of 30TH AVE:SF:94116:B08:18:7531:3:3:3:true:"":1:ENGINE:1:8:4:Sunset/Parkside:(37.7434621783241, -122.487610566605):001070169-E18
001070177:RA12:00031853:Medical Incident:04/16/2000:04/16/2000:"04/16/2000 02:40:47 PM":"04/16/2000 02:40:51 PM":"04/16/2000 02:44:16 PM":"04/16/2000 02:46:58 PM":"04/16/2000 02:53:46 PM":"04/16/2000 02:58:54 PM":"04/16/2000 03:07:19 PM":Other:"04/16/2000 03:27:29 PM":DIVISADERO ST/MCALLISTER ST:SF:94115:B05:21:4151:1:1:2:true:"":1:AIRPORT:1:5:5:Western Addition:(37.777794188731, -122.438365500073):001070177-RA12
001070183:E01:00031858:Medical Incident:04/16/2000:04/16/2000:"04/16/2000 02:53:10 PM":"04/16/2000 02:55:17 PM":"04/16/2000 02:55:36 PM":"":"04/16/2000 02:59:04 PM":"":"":Other:"04/16/2000 03:27:19 PM":900 Block of FOLSOM ST:SF:94107:B03:01:2244:3:3:3:false:"":1:ENGINE:2:3:6:South of Market:(37.7798137203933, -122.403860419019):001070183-E01
001070197:RA01:00031875:Medical Incident:04/16/2000:04/16/2000:"04/16/2000 03:36:04 PM":"04/16/2000 03:36:23 PM":"04/16/2000 03:49:02 PM":"04/16/2000 03:49:40 PM":"04/16/2000 03:55:10 PM":"":"":Other:"04/16/2000 04:49:57 PM":8TH ST/MISSION ST:SF:94103:B02:27:2318:1:1:2:false:"":1:AIRPORT:1:2:6:South of Market:(37.7774574199485, -122.413157691577):001070197-RA01
001070201:M41:00031874:Medical Incident:04/16/2000:04/16/2000:"04/16/2000 03:44:55 PM":"04/16/2000 03:45:52 PM":"04/16/2000 03:46:09 PM":"04/16/2000 03:48:45 PM":"04/16/2000 03:54:13 PM":"04/16/2000 04:11:37 PM":"04/16/2000 04:20:23 PM":Other:"04/16/2000 04:40:19 PM":MARKET ST/POWELL ST:SF:94103:B03:01:1364:3:3:3:false:"":1:MEDIC:1:3:3:Financial District/South Beach:(37.7845601421794, -122.407337041666):001070201-M41
001070212:E42:00031886:Structure Fire:04/16/2000:04/16/2000:"04/16/2000 04:09:54 PM":"04/16/2000 04:19:33 PM":"04/16/2000 04:20:45 PM":"04/16/2000 04:21:06 PM":"04/16/2000 04:25:19 PM":"":"":Other:"04/16/2000 04:25:45 PM":UNIVERSITY ST/WOOLSEY ST:SF:94134:B09:42:6344:3:3:3:false:"":1:ENGINE:1:9:9:McLaren Park:(37.7226584556741, -122.412468270392):001070212-E42
001070215:M18:00031889:Medical Incident:04/16/2000:04/16/2000:"04/16/2000 04:30:15 PM":"04/16/2000 04:33:05 PM":"04/16/2000 04:33:35 PM":"04/16/2000 04:34:25 PM":"04/16/2000 04:44:13 PM":"04/16/2000 05:07:17 PM":"04/16/2000 05:23:17 PM":Other:"04/16/2000 05:24:41 PM":800 Block of HAIGHT ST:SF:94117:B05:21:4142:3:3:3:true:"":1:MEDIC:1:5:5:Haight Ashbury:(37.7714276968784, -122.43622021087):001070215-M18
001070218:RA09:00031892:Medical Incident:04/16/2000:04/16/2000:"04/16/2000 04:47:22 PM":"04/16/2000 04:49:31 PM":"04/16/2000 04:49:51 PM":"04/16/2000 04:51:30 PM":"04/16/2000 04:58:08 PM":"04/16/2000 05:02:01 PM":"04/16/2000 05:12:57 PM":Other:"04/16/2000 05:24:28 PM":ALPHA ST/LELAND AV:SF:94134:B09:44:6256:1:1:2:true:"":1:AIRPORT:1:9:10:Visitacion Valley:(37.7119334722542, -122.405632132176):001070218-RA09
001070221:B10:00031894:Structure Fire:04/16/2000:04/16/2000:"04/16/2000 04:49:00 PM":"04/16/2000 04:51:12 PM":"04/16/2000 04:51:34 PM":"":"04/16/2000 04:59:52 PM":"":"":Other:"04/16/2000 05:00:41 PM":3000 Block of MISSION ST:SF:94110:B06:11:5613:3:3:3:false:"":1:CHIEF:4:6:9:Mission:(37.7485954399415, -122.418024677603):001070221-B10
001070227:RS1:00031901:Medical Incident:04/16/2000:04/16/2000:"04/16/2000 05:20:38 PM":"04/16/2000 05:23:15 PM":"04/16/2000 05:24:06 PM":"04/16/2000 05:25:05 PM":"04/16/2000 05:27:25 PM":"":"":Other:"04/16/2000 05:29:23 PM":1100 Block of HOWARD ST:SF:94103:B03:27:2314:3:3:3:true:"":1:RESCUE SQUAD:1:2:6:South of Market:(37.7768521020734, -122.410711239368):001070227-RS1
001070237:E24:00031909:Citizen Assist / Service Call:04/16/2000:04/16/2000:"04/16/2000 05:55:56 PM":"04/16/2000 05:58:12 PM":"04/16/2000 05:58:28 PM":"04/16/2000 06:00:11 PM":"04/16/2000 06:01:21 PM":"":"":Other:"04/16/2000 06:40:14 PM":700 Block of ELIZABETH ST:SF:94114:B06:24:5521:3:3:3:true:"":1:ENGINE:1:6:8:Noe Valley:(37.7519490461001, -122.437469213456):001070237-E24
001070238:M07:00031912:Medical Incident:04/16/2000:04/16/2000:"04/16/2000 05:59:16 PM":"04/16/2000 06:00:03 PM":"04/16/2000 06:01:15 PM":"04/16/2000 06:02:22 PM":"04/16/2000 06:15:07 PM":"":"":No Merit:"04/16/2000 06:41:45 PM":300 Block of ARBALLO DR:SF:94132:B08:19:8582:3:3:3:true:"":1:MEDIC:3:8:7:Lakeshore:(37.7208318410205, -122.483066441234):001070238-M07
001070283:M08:00031953:Medical Incident:04/16/2000:04/16/2000:"04/16/2000 09:03:44 PM":"04/16/2000 09:05:16 PM":"04/16/2000 09:05:55 PM":"04/16/2000 09:07:28 PM":"04/16/2000 09:19:13 PM":"":"":Other:"04/16/2000 09:25:38 PM":1300 Block of STOCKTON ST:SF:94133:B01:02:1333:2:2:2:true:"":1:MEDIC:1:1:3:Chinatown:(37.7981080745623, -122.408645127406):001070283-M08
001080001:E01:00031995:Medical Incident:04/17/2000:04/16/2000:"04/17/2000 12:04:54 AM":"04/17/2000 12:07:42 AM":"04/17/2000 12:08:21 AM":"":"04/17/2000 12:12:49 AM":"":"":Other:"04/17/2000 12:17:53 AM":900 Block of MARKET ST:SF:94102:B03:01:2248:3:3:3:false:"":1:ENGINE:1:3:6:Tenderloin:(37.7828276498838, -122.409708423721):001080001-E01
001080014:RA13:00032007:Medical Incident:04/17/2000:04/16/2000:"04/17/2000 01:20:40 AM":"04/17/2000 01:21:26 AM":"04/17/2000 01:22:16 AM":"04/17/2000 01:25:20 AM":"":"04/17/2000 01:46:24 AM":"":Other:"04/17/2000 02:13:20 AM":400 Block of MISSION ST:SF:94105:B03:35:2126:1:1:2:true:"":1:AIRPORT:1:3:6:Financial District/South Beach:(37.7900728920953, -122.397083273011):001080014-RA13
001080023:E05:00032014:Medical Incident:04/17/2000:04/16/2000:"04/17/2000 02:03:54 AM":"04/17/2000 02:05:28 AM":"04/17/2000 02:05:53 AM":"04/17/2000 02:07:52 AM":"04/17/2000 02:09:35 AM":"":"":Other:"04/17/2000 02:23:52 AM":1400 Block of EDDY ST:SF:94115:B05:05:3515:3:3:3:false:"":1:ENGINE:2:5:5:Western Addition:(37.7814827356164, -122.431458216164):001080023-E05
001080068:RA38:00032057:Medical Incident:04/17/2000:04/17/2000:"04/17/2000 08:22:58 AM":"04/17/2000 08:25:15 AM":"04/17/2000 08:25:42 AM":"04/17/2000 08:26:30 AM":"":"04/17/2000 08:55:38 AM":"04/17/2000 09:25:42 AM":Other:"04/17/2000 09:25:54 AM":800 Block of BUSH ST:SF:94108:B01:41:1446:1:1:2:true:"":1:AIRPORT:1:1:3:Nob Hill:(37.7897914509307, -122.411243472923):001080068-RA38
001080076:M18:00032064:Medical Incident:04/17/2000:04/17/2000:"04/17/2000 08:43:17 AM":"04/17/2000 08:44:09 AM":"04/17/2000 08:46:10 AM":"04/17/2000 08:47:17 AM":"04/17/2000 08:50:14 AM":"04/17/2000 09:10:32 AM":"04/17/2000 09:37:03 AM":Other:"04/17/2000 08:53:21 AM":19TH AV/NORIEGA ST:SF:94122:B08:40:7422:3:3:3:true:"":1:MEDIC:1:8:7:Inner Sunset:(37.7542421890572, -122.476423520851):001080076-M18
001080087:E06:00032074:Alarms:04/17/2000:04/17/2000:"04/17/2000 09:49:06 AM":"04/17/2000 09:50:16 AM":"04/17/2000 09:50:41 AM":"04/17/2000 09:52:29 AM":"04/17/2000 09:56:05 AM":"":"":Other:"04/17/2000 10:12:24 AM":2200 Block of MARKET ST:SF:94114:B05:06:5231:3:3:3:false:"":1:ENGINE:3:5:8:Castro/Upper Market:(37.7649516607095, -122.431937558766):001080087-E06
001080097:RA32:00032083:Medical Incident:04/17/2000:04/17/2000:"04/17/2000 10:16:57 AM":"04/17/2000 10:19:14 AM":"04/17/2000 10:22:23 AM":"04/17/2000 10:23:41 AM":"":"":"":Other:"04/17/2000 11:16:10 AM":2300 Block of FOLSOM ST:SF:94110:B06:07:5447:1:1:2:false:"":1:AIRPORT:1:6:9:Mission:(37.7596933117757, -122.414834950578):001080097-RA32
001080124:E38:00032109:Medical Incident:04/17/2000:04/17/2000:"04/17/2000 11:57:31 AM":"04/17/2000 11:59:14 AM":"04/17/2000 12:00:37 PM":"04/17/2000 12:02:04 PM":"04/17/2000 12:03:37 PM":"":"":Other:"04/17/2000 12:04:02 PM":2700 Block of CLAY ST:SF:94115:B04:38:4124:3:3:3:false:"":1:ENGINE:1:4:2:Pacific Heights:(37.7902411218995, -122.438326636969):001080124-E38
001080153:RA13:00032137:Medical Incident:04/17/2000:04/17/2000:"04/17/2000 01:14:38 PM":"04/17/2000 01:16:01 PM":"04/17/2000 01:17:29 PM":"04/17/2000 01:19:28 PM":"04/17/2000 01:29:24 PM":"04/17/2000 02:11:34 PM":"04/17/2000 02:34:56 PM":Other:"04/17/2000 02:52:15 PM":500 Block of MARKET ST:SF:94104:B03:02:2109:1:1:2:false:"":1:AIRPORT:1:1:3:Financial District/South Beach:(37.7890636112201, -122.40180312648):001080153-RA13
001080156:E08:00032140:Other:04/17/2000:04/17/2000:"04/17/2000 01:22:05 PM":"04/17/2000 01:23:47 PM":"04/17/2000 01:24:57 PM":"04/17/2000 01:26:01 PM":"04/17/2000 01:28:19 PM":"":"":Other:"04/17/2000 01:43:04 PM":600 Block of HARRISON ST:SF:94107:B03:08:2151:3:3:3:false:"":1:ENGINE:1:3:6:Financial District/South Beach:(37.7836226300515, -122.395934034616):001080156-E08
001080206:B03:00032189:Alarms:04/17/2000:04/17/2000:"04/17/2000 03:54:39 PM":"04/17/2000 03:55:19 PM":"04/17/2000 03:55:40 PM":"04/17/2000 03:56:48 PM":"":"":"":Other:"04/17/2000 04:00:36 PM":0 Block of 4TH ST:SF:94103:B03:01:2212:3:3:3:true:"":1:CHIEF:3:3:6:Financial District/South Beach:(37.7851251468157, -122.404965960872):001080206-B03
001080259:E08:00032236:Medical Incident:04/17/2000:04/17/2000:"04/17/2000 06:01:30 PM":"04/17/2000 06:01:30 PM":"04/17/2000 06:01:43 PM":"04/17/2000 06:02:53 PM":"04/17/2000 06:04:41 PM":"":"":Other:"04/17/2000 06:07:06 PM":400 Block of BRYANT ST:SF:94107:B03:08:2174:3:3:3:false:"":1:ENGINE:1:3:6:Financial District/South Beach:(37.7817214344352, -122.3952377601):001080259-E08
001080263:M01:00032242:Medical Incident:04/17/2000:04/17/2000:"04/17/2000 06:18:24 PM":"04/17/2000 06:19:37 PM":"04/17/2000 06:20:42 PM":"04/17/2000 06:21:15 PM":"":"":"":Other:"04/17/2000 06:26:51 PM":0 Block of UNITED NATIONS PLZ:SF:94102:B02:27:1552:2:2:2:true:"":1:MEDIC:1:2:6:Tenderloin:(37.7798358670927, -122.414296503337):001080263-M01
001080284:M14:00032258:Medical Incident:04/17/2000:04/17/2000:"04/17/2000 07:31:24 PM":"04/17/2000 07:31:43 PM":"04/17/2000 07:32:40 PM":"04/17/2000 07:33:59 PM":"04/17/2000 07:36:59 PM":"04/17/2000 07:57:07 PM":"04/17/2000 08:17:08 PM":Other:"04/17/2000 08:59:55 PM":19TH AV/IRVING ST:SF:94122:B08:22:7424:3:3:3:true:"":1:MEDIC:2:8:4:Sunset/Parkside:(37.7635594998984, -122.477174108961):001080284-M14
001080307:RS1:00032280:Medical Incident:04/17/2000:04/17/2000:"04/17/2000 08:17:27 PM":"04/17/2000 08:19:47 PM":"04/17/2000 08:20:26 PM":"04/17/2000 08:23:50 PM":"":"":"":Other:"04/17/2000 08:26:09 PM":900 Block of FOLSOM ST:SF:94103:B03:27:2253:3:3:3:true:"":1:RESCUE SQUAD:3:3:6:South of Market:(37.7790116538644, -122.405072079029):001080307-RS1
001080320:M36:00032291:Medical Incident:04/17/2000:04/17/2000:"04/17/2000 08:46:38 PM":"04/17/2000 08:46:52 PM":"04/17/2000 08:47:04 PM":"04/17/2000 08:48:25 PM":"04/17/2000 08:51:47 PM":"":"":Other:"04/17/2000 09:21:59 PM":1300 Block of TURK ST:SF:94115:B05:05:3535:E:E:3:true:"":1:MEDIC:2:5:5:Western Addition:(37.7806601472353, -122.431293406245):001080320-M36
001080333:K439:00032303:Medical Incident:04/17/2000:04/17/2000:"04/17/2000 10:03:05 PM":"04/17/2000 10:04:42 PM":"04/17/2000 10:07:15 PM":"04/17/2000 10:07:20 PM":"04/17/2000 10:25:25 PM":"04/17/2000 10:34:59 PM":"04/17/2000 10:54:07 PM":Other:"04/17/2000 10:57:06 PM":700 Block of PARNASSUS AVE:SF:94122:B08:12:7326:1:1:2:false:"":1:PRIVATE:1:5:5:Inner Sunset:(37.7625475763079, -122.461392586573):001080333-K439
001080339:M43:00032309:Medical Incident:04/17/2000:04/17/2000:"04/17/2000 10:26:16 PM":"04/17/2000 10:27:35 PM":"04/17/2000 10:28:12 PM":"04/17/2000 10:28:55 PM":"04/17/2000 10:33:21 PM":"04/17/2000 10:53:14 PM":"04/17/2000 11:07:52 PM":Other:"04/17/2000 11:41:31 PM":1800 Block of SUNNYDALE AVE:SF:94134:B09:43:6241:1:1:2:true:"":1:MEDIC:1:9:10:Visitacion Valley:(37.7122553983208, -122.417104410317):001080339-M43
001090002:E21:00032332:Other:04/18/2000:04/17/2000:"04/18/2000 12:29:03 AM":"04/18/2000 12:30:53 AM":"04/18/2000 12:31:06 AM":"":"04/18/2000 12:36:56 AM":"":"":Other:"04/18/2000 12:44:31 AM":300 Block of MASONIC AVE:SF:94118:B05:21:4462:3:3:3:false:"":1:ENGINE:1:5:1:Lone Mountain/USF:(37.778136978243, -122.44701145904):001090002-E21
001090009:E13:00032339:Alarms:04/18/2000:04/17/2000:"04/18/2000 01:06:05 AM":"04/18/2000 01:07:04 AM":"04/18/2000 01:07:17 AM":"04/18/2000 01:08:52 AM":"04/18/2000 01:11:00 AM":"":"":Other:"04/18/2000 01:19:36 AM":200 Block of KEARNY ST:SF:94108:B01:13:1242:3:3:3:false:"":1:ENGINE:1:1:3:Financial District/South Beach:(37.7905143145124, -122.404050881987):001090009-E13
001090041:M01:00032371:Medical Incident:04/18/2000:04/17/2000:"04/18/2000 07:19:25 AM":"04/18/2000 07:20:48 AM":"04/18/2000 07:25:08 AM":"04/18/2000 07:26:51 AM":"04/18/2000 07:30:57 AM":"04/18/2000 07:43:15 AM":"04/18/2000 07:51:05 AM":Other:"04/18/2000 08:19:54 AM":300 Block of 7TH ST:SF:94103:B03:27:2313:3:3:3:true:"":1:MEDIC:1:3:6:South of Market:(37.7765647940442, -122.407516832678):001090041-M01
001090048:A786:00032378:Medical Incident:04/18/2000:04/18/2000:"04/18/2000 08:00:08 AM":"04/18/2000 08:01:06 AM":"04/18/2000 08:01:35 AM":"04/18/2000 08:02:42 AM":"04/18/2000 08:19:29 AM":"04/18/2000 08:39:53 AM":"04/18/2000 08:55:38 AM":Other:"04/18/2000 09:11:16 AM":0 Block of HARDING RD:SF:94132:B08:19:8713:3:3:3:false:"":1:PRIVATE:1:8:7:Lakeshore:(37.7248174091742, -122.497764890771):001090048-A786
001090067:E32:00032396:Medical Incident:04/18/2000:04/18/2000:"04/18/2000 09:36:16 AM":"04/18/2000 09:37:06 AM":"04/18/2000 09:37:44 AM":"04/18/2000 09:38:07 AM":"04/18/2000 09:39:57 AM":"":"":Other:"04/18/2000 09:53:50 AM":0 Block of APPLETON AVE:SF:94110:B06:32:5631:3:3:3:true:"":1:ENGINE:1:6:9:Bernal Heights:(37.7386734727303, -122.423682182176):001090067-E32
001090087:M01:00032415:Medical Incident:04/18/2000:04/18/2000:"04/18/2000 10:45:16 AM":"04/18/2000 10:46:20 AM":"04/18/2000 10:46:47 AM":"04/18/2000 10:47:19 AM":"04/18/2000 10:49:53 AM":"04/18/2000 11:01:17 AM":"04/18/2000 11:13:41 AM":Other:"04/18/2000 11:40:08 AM":1100 Block of MARKET ST:SF:94102:B02:27:2309:3:3:3:true:"":1:MEDIC:1:2:6:Tenderloin:(37.7796660426062, -122.41371122073):001090087-M01
001090132:E17:00032459:Medical Incident:04/18/2000:04/18/2000:"04/18/2000 12:38:28 PM":"04/18/2000 12:39:51 PM":"04/18/2000 12:40:57 PM":"04/18/2000 12:42:05 PM":"04/18/2000 12:44:14 PM":"":"":Other:"04/18/2000 12:52:27 PM":1700 Block of NEWCOMB AVE:SF:94124:B10:17:6515:3:3:3:false:"":1:ENGINE:1:10:10:Bayview Hunters Point:(37.7367746861465, -122.39262575818):001090132-E17
001090145:E11:00032471:Medical Incident:04/18/2000:04/18/2000:"04/18/2000 01:00:39 PM":"04/18/2000 01:01:53 PM":"04/18/2000 01:02:48 PM":"04/18/2000 01:03:53 PM":"04/18/2000 01:06:21 PM":"":"":Other:"04/18/2000 01:21:25 PM":100 Block of COLERIDGE ST:SF:94110:B06:11:5662:3:3:3:false:"":1:ENGINE:1:6:9:Bernal Heights:(37.7433946152786, -122.42000112094):001090145-E11
001090150:RS1:00032476:Medical Incident:04/18/2000:04/18/2000:"04/18/2000 01:34:40 PM":"04/18/2000 01:36:33 PM":"04/18/2000 01:36:58 PM":"04/18/2000 01:37:25 PM":"":"":"":Other:"04/18/2000 01:43:29 PM":0 Block of JONES ST:SF:94102:B03:01:1455:3:3:3:false:"":1:RESCUE SQUAD:3:2:6:Tenderloin:(37.7815955871561, -122.412190669917):001090150-RS1
